Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel
take 6,pitcher(david),,,take 7,david(pitcher),,,take 8,david(pitcher,,,take 9,AJ,,,take 10,"aj (""bad"" lol)",,,take 11,AJ tripped,,,take 12,AJ,,,take 13,alex,,,take 14,alex,,,take 15,alex,,,take 16,alex,,,take 17,anil,jumped right before data collection,,take 18,anil,,,take 19,anil,,,take 20,corey,,,take 21,corey,,,take 22,corey,,,take 23,hwei,,,take 24,hwei,,,take 25,hwei,,,short 1,short 1,,,short 2,short 2,,,short 3,short 3,,
,,,,,,,,,,,,12.5,3.249806,8.875842,0.646714,12.5,-1.9004,10.49928,1.094558,,,,,,,,,,,,,12.5,5.824907,14.61384,0.282841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.5125,2.186177,7.532311,0.534753,12.5125,-2.01236,10.77918,1.094558,,,,,,,,,,,,,12.5125,4.565347,13.77413,0.030929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.525,1.458431,5.992849,0.506763,12.525,-2.1803,11.05908,1.066568,,,,,,,,,,,,,12.525,2.857943,13.13036,-0.19299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.5375,1.402451,4.817259,0.702695,12.5375,-2.34824,11.17104,1.066568,,,,,,,,,,,,,12.5375,1.766324,12.31864,0.618724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.55,1.34647,4.005542,0.534753,12.55,-2.54417,11.19903,1.122548,,,,,,,,,,,,,12.55,1.150538,11.31099,1.094558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.5625,1.402451,3.557698,0.310832,12.5625,-3.52383,10.02344,1.038578,,,,,,,,,,,,,12.5625,1.038578,10.55526,1.094558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.575,1.710343,3.389757,0.310832,12.575,-2.60015,12.09472,1.37446,,,,,,,,,,,,,12.575,0.982597,10.02344,0.898626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.5875,1.514411,3.473728,0.254851,12.5875,-2.20829,11.08707,1.486421,,,,,,,,,,,,,12.5875,1.010587,9.967462,1.206519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.6,0.982597,3.193825,0.282841,,,,,,,,,,,,,,,,,12.6,1.710343,9.967462,1.262499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.6125,0.590734,2.55005,0.786665,,,,,,,,,,,,,,,,,12.6125,2.997894,9.687559,0.870636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.625,1.122548,1.486421,1.542402,,,,,,,,,,,,,,,,,12.625,4.509366,9.435647,0.730685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.6375,2.57804,0.926617,2.102206,,,,,,,,,,,,,,,,,12.6375,6.020839,9.071774,0.758675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.65,4.453386,1.178529,2.857943,,,,,,,,,,,,,,,,,12.65,7.000497,8.763882,0.982597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.6625,6.272751,1.262499,5.265103,,,,,,,,,,,,,,,,,12.6625,6.944516,8.56795,1.122548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.675,7.952165,0.590734,7.33638,,,,,,,,,,,,,,,,,12.675,6.524663,8.372018,1.37446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.6875,8.232067,-1.17265,8.008145,,,,,,,,,,,,,,,,,12.6875,5.684956,8.008145,0.982597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.7,8.204077,-3.13197,8.344028,,,,,,,,,,,,,,,,,12.7,4.593337,7.924175,0.422792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.7125,6.524663,-3.41187,5.293093,,,,,,,,,,,,,,,,,12.7125,3.221816,7.924175,0.366812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.725,2.438089,-1.20064,3.249806,,,,,,,,,,,,,,,,,12.725,1.990245,7.728243,0.786665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.7375,1.710343,8.344028,-1.62049,,,,,,,,,,,,,,,,,12.7375,1.178529,7.616282,1.542402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.75,-6.71472,22.42311,-8.1982,,,,,,,,,,,,,,,,,12.75,1.402451,7.532311,1.878284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.7625,-17.5749,52.56859,-1.9004,,,,,,,,,,,,,,,,,12.7625,2.49407,7.36437,1.542402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.775,-46.4329,61.13361,2.55005,,,,,,,,,,,,,,,,,12.775,3.529708,7.308389,0.786665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.7875,-42.7102,52.96046,7.140448,,,,,,,,,,,,,,,,,12.7875,3.893581,7.224419,0.394802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.8,-42.5422,61.04963,1.738333,,,,,,,,,,,,,,,,,12.8,3.389757,7.056477,0.730685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.8125,-38.2037,61.07763,-9.93359,,,,,,,,,,,,,,,,,12.8125,1.934265,7.140448,1.626372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.825,-27.0076,61.07763,-19.9541,,,,,,,,,,,,,,,,,12.825,0.394802,7.840204,2.074216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.8375,-15.0838,61.07763,-42.1783,,,,,,,,,,,,,,,,,12.8375,-0.05304,8.987803,1.906275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.85,5.041181,61.18959,-50.2115,,,,,,,,,,,,,,,,,12.85,0.198871,10.16339,2.158187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.8625,31.96778,61.18959,-50.1276,,,,,,,,,,,,,,,,,12.8625,0.198871,11.67487,2.997894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.875,48.34207,61.21758,-50.0996,,,,,,,,,,,,,,,,,12.875,0.1149,13.18634,4.341425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.8875,61.10562,43.97559,-50.2675,,,,,,,,,,,,,,,,,12.8875,0.674705,13.38227,5.712946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.9,61.02164,20.32385,-26.2239,,,,,,,,,,,,,,,,,12.9,3.025884,12.06673,6.832556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.9125,50.35737,47.19447,27.0415,,,,,,,,,,,,,,,,,12.9125,6.356722,10.86315,7.728243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.925,16.85306,61.04963,12.73849,,,,,,,,,,,,,,,,,12.925,9.379667,10.77918,8.316038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.9375,30.34435,15.98536,1.906275,,,,,,,,,,,,,,,,,12.9375,11.39496,11.8708,8.62393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.95,-19.1984,33.6472,-22.2493,,,,,,,,,,,,,,,,,12.95,11.95477,12.90644,8.288048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.9625,-47.4405,37.3699,-26.1399,,,,,,,,,,,,,,,,,12.9625,11.75884,13.91408,7.840204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.975,-45.8171,49.85354,-9.17786,,,,,,,,,,,,,,,,,12.975,11.64688,14.22198,7.532311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12.9875,-25.2163,51.30903,-12.9285,,,,,,,,,,,,,,,,,12.9875,11.45094,13.94207,7.812214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13,3.389757,49.26575,-21.3536,,,,,,,,,,,,,,,,,13,10.41531,13.55021,8.036136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.0125,25.02621,33.28332,-8.89795,,,,,,,,,,,,,,,,,13.0125,8.651921,12.76648,7.812214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.025,14.24997,21.49944,-4.86736,,,,,,,,,,,,,,,,,13.025,7.280399,12.51457,7.000497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.0375,24.29846,15.98536,-3.66378,,,,,,,,,,,,,,,,,13.0375,6.972507,12.87845,5.740937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.05,30.96014,7.840204,-3.69177,,,,,,,,,,,,,,,,,13.05,7.924175,13.41026,5.069171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.0625,24.13052,1.822304,-3.07599,,,,,,,,,,,,,,,,,13.0625,9.575598,12.90644,5.656966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.075,19.90399,0.926617,2.857943,,,,,,,,,,,,,,,,,13.075,10.05143,11.95477,6.860546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.0875,12.12271,0.646714,4.481376,,,,,,,,,,,,,,,,,13.0875,9.267706,11.31099,4.733288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.1,7.700253,-1.42456,2.298138,,,,,,,,,,,,,,,,,13.1,10.80717,12.31864,3.109855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.1125,6.944516,-4.78339,0.982597,,,,,,,,,,,,,,,,,13.1125,12.62653,16.06933,2.186177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.125,5.852897,-7.24653,-0.30495,,,,,,,,,,,,,,,,,13.125,13.41026,20.71571,0.674705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.1375,5.712946,-7.66638,0.1149,,,,,,,,,,,,,,,,,13.1375,12.57055,22.92694,1.066568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.15,5.069171,-6.93864,1.038578,,,,,,,,,,,,,,,,,13.15,11.47893,21.83532,0.674705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.1625,4.257454,-6.37883,2.298138,,,,,,,,,,,,,,,,,13.1625,11.81482,19.54012,-0.19299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.175,4.229464,-5.93099,3.053874,,,,,,,,,,,,,,,,,13.175,10.41531,17.41286,0.506763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.1875,2.857943,-7.19055,4.565347,,,,,,,,,,,,,,,,,13.1875,8.092116,15.48154,0.674705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.2,1.122548,-10.3814,4.9852,,,,,,,,,,,,,,,,,13.2,7.504321,14.02605,0.254851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.2125,0.366812,-11.669,3.417747,,,,,,,,,,,,,,,,,13.2125,8.56795,13.43825,0.506763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.225,-0.4449,-10.9133,3.053874,,,,,,,,,,,,,,,,,13.225,9.407657,12.29065,1.682353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.2375,1.31848,-9.48575,2.634021,,,,,,,,,,,,,,,,,13.2375,9.687559,10.38732,2.242158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.25,3.837601,-8.53408,3.389757,,,,,,,,,,,,,,,,,13.25,10.05143,8.763882,1.794314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.2625,2.410099,-8.17021,3.72564,,,,,,,,,,,,,,,,,13.2625,10.02344,7.476331,1.262499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.275,-1.3126,-8.25418,3.78162,,,,,,,,,,,,,,,,,13.275,8.763882,6.020839,1.094558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.2875,-3.3279,-9.3458,4.313435,,,,,,,,,,,,,,,,,13.2875,6.412702,4.061523,1.178529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.3,-2.23628,-9.31781,5.069171,,,,,,,,,,,,,,,,,13.3,3.865591,0.478773,0.394802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.3125,0.002939,-8.05825,6.21677,,,,,,,,,,,,,,,,,13.3125,1.122548,-4.33555,-1.11667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.325,0.310832,-6.7707,7.196429,,,,,,,,,,,,,,,,,13.325,-2.96403,-8.28217,-2.04035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.3375,-1.67647,-6.21089,7.000497,,,,,,,,,,,,,,,,,13.3375,-7.52643,-9.54173,-2.43221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.35,-2.7401,-6.57477,6.076819,,,,,,,,,,,,,,,,,13.35,-10.5494,-8.67403,-0.94873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.3625,-3.63579,-8.00227,5.517015,,,,,,,,,,,,,,,,,13.3625,-11.725,-7.16256,-0.50089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.375,-2.34824,-8.25418,6.16079,,,,,,,,,,,,,,,,,13.375,-9.26183,-5.42717,-1.22863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.3875,-1.34059,-7.49844,6.944516,,,,,,,,,,,,,,,,,13.3875,-4.08363,-4.11163,-2.43221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.4,-2.04035,-6.99462,7.784223,,,,,,,,,,,,,,,,,13.4,1.682353,-3.41187,-3.38388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.4125,-2.88005,-6.54678,7.448341,,,,,,,,,,,,,,,,,13.4125,6.356722,-2.76809,-3.74775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.425,-3.77574,-6.82668,7.252409,,,,,,,,,,,,,,,,,13.425,8.288048,-2.76809,-2.06834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.4375,-3.3279,-7.27452,7.056477,,,,,,,,,,,,,,,,,13.4375,7.476331,-3.41187,0.674705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.45,-3.29991,-7.21854,7.39236,,,,,,,,,,,,,,,,,13.45,6.552653,-2.71211,2.018236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.4625,-3.83172,-6.91065,7.504321,,,,,,,,,,,,,,,,,13.4625,7.224419,-1.00471,1.850294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.475,-3.49584,-6.54678,7.700253,,,,,,,,,,,,,,,,,13.475,8.344028,0.674705,1.934265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.4875,-3.15996,-5.903,8.092116,,,,,,,,,,,,,,,,,13.4875,8.987803,0.226861,4.90123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.5,-3.99966,-5.70707,8.204077,,,,,,,,,,,,,,,,,13.5,8.651921,-1.25662,8.483979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.5125,-4.05564,-5.903,7.448341,,,,,,,,,,,,,,,,,13.5125,10.07942,-2.79608,9.351676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.525,-4.4755,-5.87501,7.504321,,,,,,,,,,,,,,,,,13.525,14.08203,-2.96403,6.076819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.5375,-5.42717,-5.59511,7.028487,,,,,,,,,,,,,,,,,13.5375,15.11766,-2.12432,6.692604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.55,-5.42717,-5.25922,6.860546,,,,,,,,,,,,,,,,,13.55,12.12271,-1.36858,6.860546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.5625,-5.56712,-5.45516,7.140448,,,,,,,,,,,,,,,,,13.5625,8.875842,-1.81643,6.1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.575,-5.48315,-5.59511,7.36437,,,,,,,,,,,,,,,,,13.575,7.196429,-2.60015,5.489024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.5875,-4.13962,-5.65109,8.120106,,,,,,,,,,,,,,,,,13.5875,6.412702,-3.048,5.433044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.6,-2.51618,-5.06329,8.064126,,,,,,,,,,,,,,,,,13.6,6.272751,-2.40422,5.517015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.6125,-1.25662,-3.91569,7.924175,,,,,,,,,,,,,,,,,13.6125,6.244761,-1.78844,5.125151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.625,-0.4449,-2.85206,7.840204,,,,,,,,,,,,,,,,,13.625,5.489024,-1.25662,4.733288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.6375,-0.08103,-1.92839,8.008145,,,,,,,,,,,,,,,,,13.6375,4.90123,-1.34059,5.097161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.65,0.394802,-1.08868,8.148096,,,,,,,,,,,,,,,,,13.65,5.545005,-1.11667,5.097161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.6625,0.506763,-0.22098,8.316038,,,,,,,,,,,,,,,,,13.6625,6.580643,-0.50089,5.01319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.675,0.338822,0.954607,8.455989,,,,,,,,,,,,,,,,,13.675,6.972507,-0.19299,5.153142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.6875,1.962255,1.878284,11.0031,,,,,,,,,,,,,,,,,13.6875,6.412702,-0.02505,6.048829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.7,3.445737,2.298138,11.78683,,,,,,,,,,,,,,,,,13.7,4.92922,0.534753,6.552653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.7125,4.005542,2.018236,11.0031,,,,,,,,,,,,,,,,,13.7125,3.389757,0.646714,6.21677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.725,3.585689,2.046226,10.55526,,,,,,,,,,,,,,,,,13.725,2.857943,0.478773,4.425396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.7375,3.69765,2.717991,9.995452,,,,,,,,,,,,,,,,,13.7375,2.829952,-0.27696,3.75363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.75,7.980155,2.913923,9.155745,,,,,,,,,,,,,,,,,13.75,2.466079,-1.36858,4.117503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.7625,11.53491,4.509366,8.959813,,,,,,,,,,,,,,,,,13.7625,2.074216,-2.48819,4.95721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.775,9.687559,5.880888,8.483979,,,,,,,,,,,,,,,,,13.775,1.542402,-3.8877,5.377063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.7875,7.280399,6.496673,8.819862,,,,,,,,,,,,,,,,,13.7875,1.010587,-3.83172,4.341425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13.8,6.328731,7.36437,8.036136,,,,,,,,,,,,,,,,,13.8,0.422792,-2.12432,3.081864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
